turn,episode_id,similarity_score,decay_score,retrieval_type
17,1944ffc6-010d-4841-b28d-845af4c38975,0.6393752098083496,0.9988662549251245,K
20,1944ffc6-010d-4841-b28d-845af4c38975,0.5938755869865417,0.9983151683140313,K
22,1944ffc6-010d-4841-b28d-845af4c38975,0.5817050933837891,0.9987139725596125,K
25,4877aaaa-d595-4964-ad34-fd7a944e50a8,0.5449017286300659,0.9985168813812946,K
29,1944ffc6-010d-4841-b28d-845af4c38975,0.5250609517097473,0.9965491592731841,K
44,afc2044f-6756-4c73-9868-3a631f83a09f,0.5566040873527527,0.9969649951062393,K
57,5ec3507e-6c05-433c-aa3e-d7201f7ecdf3,0.7237217426300049,0.999512178245964,K
58,5ec3507e-6c05-433c-aa3e-d7201f7ecdf3,0.6377056837081909,0.9996040906983348,K
59,5ec3507e-6c05-433c-aa3e-d7201f7ecdf3,0.6143107414245605,0.9994867733014565,K
60,5ec3507e-6c05-433c-aa3e-d7201f7ecdf3,0.7135411500930786,0.9995046141052423,K
79,eb038295-4b8f-4992-834a-f2d38649206f,0.5019093751907349,0.9982154524796056,K
97,c37e08d2-d274-42fa-8f49-94e650c2bc19,0.5142204165458679,0.9994612305495225,K
103,c1027860-f34b-4026-9cb6-3d21e8c7f296,0.5305184125900269,0.9995752544521632,K
107,605faa18-2c3e-47ec-bad6-964848cfbdb5,0.5798418521881104,0.9990288714619397,K
110,605faa18-2c3e-47ec-bad6-964848cfbdb5,0.5775731205940247,0.9984456641775675,K
113,1944ffc6-010d-4841-b28d-845af4c38975,0.5644226670265198,0.9882788722276435,K
117,990e02c9-d3c0-45c7-b6f2-06b24b823d21,0.676108717918396,0.9997948416867345,K
120,99afe1cb-137a-4645-93a8-6695302714ad,0.5104469656944275,0.9990023232884515,K
