turn,episode_id,similarity_score,decay_score,retrieval_type
17,baf5cda9-d8ae-4c39-a8cd-acf6c5f46a38,0.5069915652275085,0.9998798814925834,K
18,d446719f-0475-4f85-b03d-6bf82f5965c8,0.8475273847579956,0.9995856127154706,K
18,79d5f1b1-e6ef-459c-ab72-be3fe4fc68e1,0.5339955687522888,0.9997575222913615,K
19,b28b5f78-58d1-42f2-87bb-46087ea8a742,0.7905230522155762,0.9996016961218368,K
20,0e3ac8c9-957f-4489-87a8-7ab67944d775,0.89816814661026,0.9995733543724743,K
21,79d5f1b1-e6ef-459c-ab72-be3fe4fc68e1,0.8868453502655029,0.999815239403675,K
22,baf5cda9-d8ae-4c39-a8cd-acf6c5f46a38,0.892011284828186,0.999699614263721,K
23,e8e36d59-50bf-4999-bedf-72c012dc436e,0.8810307383537292,0.9995667537949197,K
24,944ffda5-475b-44a3-9ffb-8d029a459d7b,0.8512378931045532,0.9995804761636333,K
25,56053cca-2943-4917-9434-a300001f3e26,0.8017523884773254,0.9995866981549703,K
25,a7589bb8-5ba2-40ca-b608-e8d1719eb615,0.5069915652275085,0.9998870560175408,K
25,baf5cda9-d8ae-4c39-a8cd-acf6c5f46a38,0.5069915652275085,0.9998216073583044,K
26,cc8bf056-dc64-4e55-993f-f17023544862,0.8475273847579956,0.9995780177540077,K
26,d446719f-0475-4f85-b03d-6bf82f5965c8,0.8475273847579956,0.9995176040292575,K
26,07539a5f-f98a-4454-94c4-c030161ad513,0.5339955687522888,0.9997524966895547,K
26,79d5f1b1-e6ef-459c-ab72-be3fe4fc68e1,0.5339955687522888,0.9997023141505611,K
27,3d993f34-c333-4c3b-a37f-bebbf5943745,0.7905230522155762,0.9995903512067664,K
27,b28b5f78-58d1-42f2-87bb-46087ea8a742,0.7905230522155762,0.999514516496383,K
28,0e3ac8c9-957f-4489-87a8-7ab67944d775,0.89816814661026,0.9995119787044832,K
28,9f9929ba-5019-4a25-b67f-713f4fa901ce,0.89816814661026,0.9995604282233279,K
29,07539a5f-f98a-4454-94c4-c030161ad513,0.8868453502655029,0.9997996380473598,K
29,79d5f1b1-e6ef-459c-ab72-be3fe4fc68e1,0.8868453502655029,0.9997996382417653,K
30,a7589bb8-5ba2-40ca-b608-e8d1719eb615,0.892011284828186,0.99967976467517,K
30,baf5cda9-d8ae-4c39-a8cd-acf6c5f46a38,0.892011284828186,0.9996797648417832,K
31,9e53546f-7d97-43d6-b767-f4dd2d88714b,0.8810307383537292,0.9995624186000123,K
31,e8e36d59-50bf-4999-bedf-72c012dc436e,0.8810307383537292,0.9995087200786307,K
32,8026d908-9795-4e57-8f12-3c5f0363b5df,0.8512378931045532,0.999566653977078,K
32,944ffda5-475b-44a3-9ffb-8d029a459d7b,0.8512378931045532,0.9995074505090136,K
33,56053cca-2943-4917-9434-a300001f3e26,0.8017523884773254,0.9994967566694237,K
33,83cdb3bc-161c-4f59-aa53-9be3af111ecc,0.8017523884773254,0.9995658495761369,K
33,4c8cdaa4-b580-499e-8b92-33668813ab39,0.5069915652275085,0.9998750898574771,K
33,a7589bb8-5ba2-40ca-b608-e8d1719eb615,0.5069915652275085,0.9998169430625218,K
33,baf5cda9-d8ae-4c39-a8cd-acf6c5f46a38,0.5069915652275085,0.9998169432291579,K
34,9f259fb0-84a2-43a7-be63-b71cf20f0fbc,0.8475273847579956,0.9995574455394602,K
34,cc8bf056-dc64-4e55-993f-f17023544862,0.8475273847579956,0.9994939449779467,K
34,d446719f-0475-4f85-b03d-6bf82f5965c8,0.8475273847579956,0.9994939451722928,K
34,07539a5f-f98a-4454-94c4-c030161ad513,0.5339955687522888,0.9996942521115262,K
34,4a932701-f9a8-4913-b73f-9bd516f48756,0.5339955687522888,0.9997450200129238,K
34,79d5f1b1-e6ef-459c-ab72-be3fe4fc68e1,0.5339955687522888,0.9996942522781419,K
35,3d993f34-c333-4c3b-a37f-bebbf5943745,0.7905230522155762,0.999482691294756,K
35,5402615a-f982-483a-9d6c-1212e0501719,0.7905230522155762,0.9995610627222767,K
35,b28b5f78-58d1-42f2-87bb-46087ea8a742,0.7905230522155762,0.9994826914613364,K
36,0e3ac8c9-957f-4489-87a8-7ab67944d775,0.89816814661026,0.9994816788193025,K
36,6ca616f0-187c-47be-a86b-df8da1147186,0.89816814661026,0.9995400983427585,K
36,9f9929ba-5019-4a25-b67f-713f4fa901ce,0.89816814661026,0.9994816786527222,K
37,07539a5f-f98a-4454-94c4-c030161ad513,0.8868453502655029,0.9997956456331987,K
37,4a932701-f9a8-4913-b73f-9bd516f48756,0.8868453502655029,0.999795645438794,K
37,79d5f1b1-e6ef-459c-ab72-be3fe4fc68e1,0.8868453502655029,0.9997956457998313,K
38,4c8cdaa4-b580-499e-8b92-33668813ab39,0.892011284828186,0.9996716874063787,K
38,a7589bb8-5ba2-40ca-b608-e8d1719eb615,0.892011284828186,0.9996716876285279,K
38,baf5cda9-d8ae-4c39-a8cd-acf6c5f46a38,0.892011284828186,0.9996716879062145,K
39,696fd1bd-cd71-40e6-afc6-5eb606d179fc,0.8810307383537292,0.9995360741746582,K
39,9e53546f-7d97-43d6-b767-f4dd2d88714b,0.8810307383537292,0.9994811082542436,K
39,e8e36d59-50bf-4999-bedf-72c012dc436e,0.8810307383537292,0.9994811084485872,K
41,56053cca-2943-4917-9434-a300001f3e26,0.8017523884773254,0.9994968702233672,K
41,61361998-3cbc-4812-8d62-ae74a0118b09,0.8017523884773254,0.9995687762814633,K
41,83cdb3bc-161c-4f59-aa53-9be3af111ecc,0.8017523884773254,0.9994968700567844,K
41,4c8cdaa4-b580-499e-8b92-33668813ab39,0.5069915652275085,0.9998251331798739,K
41,649e39f1-7346-4f2e-b8e4-a7237f53ef94,0.5069915652275085,0.9998908593451635,K
41,a7589bb8-5ba2-40ca-b608-e8d1719eb615,0.5069915652275085,0.9998251333742844,K
41,baf5cda9-d8ae-4c39-a8cd-acf6c5f46a38,0.5069915652275085,0.9998251335409218,K
42,9f259fb0-84a2-43a7-be63-b71cf20f0fbc,0.8475273847579956,0.9994948581271376,K
42,cc8bf056-dc64-4e55-993f-f17023544862,0.8475273847579956,0.9994948583214838,K
42,d446719f-0475-4f85-b03d-6bf82f5965c8,0.8475273847579956,0.99949485851583,K
