turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
1,38.62888963612174,0.02588736071421798,56,182
2,41.19179106813532,0.024276681689948867,71,333
3,39.77060932312482,0.025144196104095014,77,472
4,46.256866341155344,0.021618412121235435,429,622
5,45.380364901624155,0.022035962076722086,443,1149
6,45.91704283123931,0.021778405976084717,753,1739
7,45.524480607337495,0.021966203384620783,650,2741
8,45.22805666663072,0.022110169520898306,981,3610
9,46.2299628633274,0.021630992933227396,1033,4893
10,44.40457433197128,0.022520202367529513,887,6175
11,44.54727346784797,0.022448062971165916,902,7205
12,39.698199507941794,0.025190059307348325,462,7293
13,41.136107809325765,0.02430954344623958,679,7857
14,40.24239070314109,0.02484941830063654,612,8164
15,43.206887061322064,0.023144458395735246,935,7387
16,42.144474789413685,0.023727902767723918,831,8051
17,42.67859634387961,0.023430948664350967,861,7507
18,41.76938103238431,0.023940982013228487,606,8001
19,44.052892711234136,0.022699984914838187,822,7716
20,45.435901896909975,0.02200902718446992,1133,8065
21,42.990494241512366,0.023260956117000922,752,8146
22,42.53399833173324,0.02351060420421215,666,8068
23,44.19141527107389,0.022628829465313912,879,8027
24,42.996163224736385,0.023257889192882308,731,8089
25,44.062378297128404,0.02269509814601113,863,8007
26,43.27900813049873,0.023105889972910437,738,8004
27,43.44867022371824,0.023015664112410718,783,8071
28,44.14929006903151,0.022650420843379527,830,7647
29,44.27361224649332,0.022586817502771184,897,8088
30,44.43418722698149,0.022505193915030728,871,7688
31,45.63342282925948,0.02191376272039832,1191,8072
32,43.93665588370287,0.022760038967165077,852,8096
33,43.10428284795584,0.023199550808613526,742,8079
34,44.404092982304846,0.022520446491239056,912,8107
35,43.31849242539676,0.023084829226737356,763,8079
36,43.07682198708727,0.023214340192035533,729,8083
37,43.9120526954822,0.022772791036090253,859,8114
38,43.27545403113349,0.02310778759896023,758,8109
39,43.20909209241768,0.023143277295925406,784,8134
40,45.05867966547431,0.02219328234702444,997,8042
41,45.36343127763692,0.02204418783666781,1151,8136
42,43.63250731699292,0.022918692082830282,821,8153
43,44.13740566974717,0.022656519675904378,864,8002
44,44.106390488111735,0.022672451518551174,889,8027
45,45.0975271860059,0.022174164802328842,1037,8063
46,44.72459519610141,0.022359062068988137,957,8000
47,44.08324655878629,0.0226843546712575,867,8115
48,44.35997561750475,0.022542843770306156,923,8078
49,44.821514848162536,0.022310714026234996,991,8115
50,45.54578402863612,0.021955928991611327,1190,8049
51,45.85310531217131,0.021808773761164628,1231,7868
52,43.81045102461795,0.02282560385963798,855,8064
53,44.40760756827009,0.02251866413795539,870,7905
54,43.69231479971065,0.02288732022059455,816,8163
55,43.23183605210707,0.023131101783294746,729,7745
56,41.82520802221788,0.023909026333324923,600,7983
57,42.87134688098959,0.02332560259363881,694,7730
58,45.19446930723119,0.022126601226402684,1060,8080
59,42.86937648750061,0.023326674701965148,755,8139
60,45.95204380349447,0.021761817695776873,1328,8134
61,45.74077020218555,0.02186233409668775,1179,7856
62,45.73312877256269,0.021865987017270157,1217,8038
63,45.60439109786027,0.021927713010226318,1176,7858
64,44.965582249222784,0.022239231651832655,1011,7942
65,44.27217670486902,0.02258754988864193,898,7760
66,41.15409578225728,0.02429891802971234,538,8068
67,43.77146377254797,0.02284593462983907,797,8082
68,46.10619455952804,0.02168905956246059,1417,8166
69,44.808711654120316,0.022317088866982554,1015,8126
70,43.470470933624156,0.023004121614576434,768,8103
71,45.714712606722,0.021874795727206596,1217,8162
72,46.022738408598606,0.021728389804226995,1226,7671
73,43.76684023868126,0.02284834807691228,832,7977
74,44.279658221515085,0.022583733483157488,890,8081
75,44.994774020059516,0.022224803252799564,1076,8102
76,45.10335040443632,0.022171301932852442,983,7907
77,45.23984266812308,0.022104409322020485,1062,8092
78,43.34510117749913,0.023070657879075616,1009,7877
79,44.19334273244238,0.02262784252493077,903,8125
80,45.44432030349032,0.022004950086649128,1154,8044
81,44.11844302451254,0.022666257724561868,835,7883
82,42.614261475898836,0.023466322432117374,847,8124
83,43.60063238361614,0.022935447155940134,1090,8112
84,41.74395266832795,0.02395556568266047,813,8106
85,41.238810533715835,0.024249002021588976,742,8124
86,44.026218576332205,0.022713738139154747,1193,7655
87,42.072490474264086,0.02376850024154629,828,8078
88,44.48176755256162,0.022481121030506618,951,8141
89,44.247434429662924,0.022600180392145237,867,8132
90,41.75756854222654,0.023947754500810294,611,8127
91,44.70166731448433,0.022370530230222032,999,7997
92,44.364285078214444,0.022540654002132468,937,8110
93,44.119920133946394,0.02266549887134968,886,8131
94,44.006576188268646,0.02272387644341624,866,8100
95,44.33090054268126,0.022557628826809235,895,8041
96,45.623848925536024,0.021918361198156,1085,7566
97,45.259585141878404,0.02209476726013351,1011,7397
98,42.274913244834046,0.02365469076680362,639,7915
99,45.79999250057324,0.02183406471054518,1261,8097
100,42.96926863183489,0.023272446374829014,731,8068
101,42.95256330893094,0.023281497609528565,753,8168
102,43.87890732534395,0.022789993209844844,810,8068
103,45.37932698629776,0.022036466082935715,1085,8025
104,45.60581885575143,0.0219270265306044,1176,7731
105,44.16245088444899,0.02264367081022064,901,8148
106,44.492192208651474,0.02247585363540596,949,8012
107,43.10302455961691,0.023200228063273702,759,8114
108,43.549757764378484,0.022962240235879103,763,7676
109,44.9700091458831,0.022237042397656434,1026,8020
110,45.3494810526704,0.022050968981068748,1109,8086
111,43.30830871602052,0.023090257496711758,767,8167
112,35.51407193089696,0.028157852525212912,297,8069
113,32.24346750229073,0.031014034080824444,223,8056
114,39.95419091379269,0.025028663505103976,485,8074
115,28.411452590144936,0.035197074025946476,154,7652
116,39.34268106319763,0.025417688194499567,432,7590
117,39.79847800859454,0.025126589006344624,473,8166
118,35.128852239710135,0.028466628888876317,270,7793
119,36.581611353003765,0.027336138650379288,326,8108
