turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
1,76.13325656027693,0.013134864383586044,73,7
2,86.78234077749863,0.011523081666625027,60,396
3,86.69114859791492,0.011535203030220917,66,491
4,82.32459145032352,0.012147038720543448,297,605
5,83.71448581549572,0.011945363938613573,391,1009
6,83.5558818337063,0.01196803837209461,602,1548
7,82.84205257119686,0.012071163967606562,494,2391
8,80.29212248752437,0.012454521925925898,675,3034
9,77.80449841777369,0.012852727288729101,568,3949
10,84.85935431981702,0.011784204676260094,556,4757
11,83.89729385934508,0.011919335582820028,652,5512
12,82.12188140741273,0.012177022528732945,435,5633
13,82.57924944348977,0.012109579667278462,541,5374
14,83.8523587844802,0.011925722955155376,379,5522
15,86.92084883331476,0.011504719677987347,559,5294
16,83.78462177042672,0.011935364496124846,645,5488
17,82.16053510326883,0.01217129365994373,694,6195
18,82.02624375812482,0.012191220202021607,693,6962
19,84.6497186071955,0.011813388354429766,790,5675
20,77.50888368419099,0.012901746902645223,565,6978
21,81.72250707651568,0.012236531107198089,569,6258
22,80.59492724282939,0.012407728801429882,559,6644
23,81.49296600609544,0.012270997719302582,570,7480
24,88.09342672382222,0.0113515847571131,597,5505
25,76.84834196467233,0.013012642490838725,546,6912
26,78.13845677230682,0.012797795622122033,434,6109
27,78.10448051729762,0.01280336279528205,508,5410
28,84.59701591642704,0.011820747920800125,505,5486
29,79.63603965479045,0.012557128711257375,613,7279
30,80.22094264391448,0.012465572792366824,419,6849
31,83.41995363450782,0.011987539628484476,646,5357
32,77.20341700682587,0.012952794562338941,754,5630
33,67.27196772137889,0.014865032700421549,474,5705
34,72.57239164789394,0.013779344696972244,528,5424
35,74.11792461535471,0.013492012967033808,455,5476
36,68.59384931983263,0.014578566590384782,437,5378
37,71.11708910213267,0.014061317928295408,502,5408
38,72.86149820459495,0.013724669745219924,628,5401
39,67.00114854280375,0.01492511728155151,515,6254
40,78.11515724681193,0.01280161283987958,662,5485
41,74.84607748426636,0.013360753610771565,817,5616
42,71.73492704295357,0.013940210734461583,531,5787
43,73.8286863575998,0.01354487055555014,540,6146
44,71.64275517133981,0.01395814549019526,510,6155
45,76.49869473928207,0.013072118464349433,547,5477
46,68.33619846951086,0.014633532774670863,537,6212
47,74.56739294701798,0.01341068743962291,621,5540
