turn,episode_id,similarity_score,decay_score,retrieval_type
2,400586bb-c860-45fb-8c2e-714f95735817,0.6094762682914734,1.0,KN
4,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.6289454102516174,1.0,KN
5,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.6779395341873169,0.9998916853942283,KN
5,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.6351231336593628,1.0,KN
6,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.552627682685852,0.9998617161454271,KN
6,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.558651864528656,1.0,KN
7,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.5833598375320435,0.999790626810515,KN
7,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.5396921634674072,0.999790626810515,KN
7,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.5863442420959473,0.9997906267827431,KN
8,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.6151213049888611,0.9998263384420255,KN
8,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.7031617164611816,0.9998263384142525,KN
8,9f6c37b8-d57e-4f0c-b34f-e0db5068d1db,0.5705850720405579,1.0,KN
9,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.5051872730255127,0.9997584492891828,KN
9,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.5624082684516907,0.9997584492614118,KN
10,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.6404334306716919,0.9997891135174588,KN
11,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.6240653991699219,0.9998099677528598,KN
11,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.5076622366905212,0.9998099677250872,KN
11,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.5566519498825073,0.9998099677250872,KN
11,9f6c37b8-d57e-4f0c-b34f-e0db5068d1db,0.5940499901771545,0.9998099676695422,KN
12,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.5249128341674805,0.9997761725253299,KN
12,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.5501406788825989,0.9997761724975583,KN
13,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.5954493284225464,0.999844999874872,KN
13,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.6570277810096741,0.999844999819325,KN
13,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.5894181132316589,0.9998449997915515,KN
13,9f6c37b8-d57e-4f0c-b34f-e0db5068d1db,0.6281076669692993,0.999844999763778,KN
13,1002a273-f7d6-46f6-acd4-8d8b05c3a4e6,0.5196518301963806,1.0,KN
14,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.5267255902290344,0.9998098757981194,KN
14,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.5694907903671265,0.9998098757981194,KN
15,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.5863747000694275,0.9998667203547434,KN
15,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.5242412090301514,0.9998667203269693,KN
15,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.5727968215942383,0.9998667202991952,KN
15,9f6c37b8-d57e-4f0c-b34f-e0db5068d1db,0.6167899966239929,0.9998667202714212,KN
17,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.5694407224655151,0.9997781070663238,KN
17,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.5276705026626587,0.9997781070385522,KN
17,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.6795642375946045,0.9997781070107806,KN
17,2b8258cc-8577-44d8-b95e-a63887702c01,0.6552481651306152,0.9995915018747549,K
18,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.533839225769043,0.9997570065832393,KN
18,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.5326929688453674,0.9997570065554683,KN
18,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.5837936997413635,0.9997570065554683,KN
18,9f6c37b8-d57e-4f0c-b34f-e0db5068d1db,0.5165708065032959,0.9997570064999263,KN
18,1002a273-f7d6-46f6-acd4-8d8b05c3a4e6,0.5224594473838806,0.9990254379721135,K
18,055ee5fd-5eeb-43bc-92af-55fb6ff40109,0.5208714604377747,0.9992154135323815,K
19,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.5533018708229065,0.9997572433312807,KN
20,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.651267409324646,0.9997326259174893,KN
20,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.6941319704055786,0.999732625889719,KN
20,0ca9adae-a31e-4f46-b987-c2f6352d6262,0.6527817845344543,0.9997326258619487,KN
20,9f6c37b8-d57e-4f0c-b34f-e0db5068d1db,0.5747638940811157,0.9997326258341783,KN
20,1002a273-f7d6-46f6-acd4-8d8b05c3a4e6,0.5324358344078064,0.999489933350467,K
20,2b8258cc-8577-44d8-b95e-a63887702c01,0.596773624420166,0.9992470631826227,K
21,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.5830203294754028,0.9997892000825366,KN
21,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.5627397298812866,0.9997892000825366,KN
21,9f6c37b8-d57e-4f0c-b34f-e0db5068d1db,0.5571970343589783,0.9997891999992209,KN
21,055ee5fd-5eeb-43bc-92af-55fb6ff40109,0.5229151248931885,0.9992792402610673,K
22,3da52f9d-6815-45da-9a2c-b3faa6c1cc4f,0.5972017645835876,0.9997984091554989,KN
22,4eb4c372-6ff2-40f2-a17f-438be251ef0f,0.5713350772857666,0.9997984091277267,KN
