turn,episode_id,similarity_score,decay_score,retrieval_type
17,a2b20fa1-7bf7-4259-8324-73131887457a,0.6393752098083496,0.9988600439940611,K
20,a2b20fa1-7bf7-4259-8324-73131887457a,0.5938755869865417,0.9983133126974368,K
22,a2b20fa1-7bf7-4259-8324-73131887457a,0.5817050933837891,0.9987161113078749,K
25,1a57cf20-4e53-4709-97c6-da74bcf3aac9,0.5449017286300659,0.9984999446261209,K
29,a2b20fa1-7bf7-4259-8324-73131887457a,0.5250609517097473,0.996549497241816,K
45,4adafa6b-dfa7-4940-a222-6ac15ceb3328,0.5025145411491394,0.9930157905558707,K
57,7c8fdb71-c0f4-4bb0-88fe-3f0c0b959670,0.7075017690658569,0.9995870387641956,K
58,7c8fdb71-c0f4-4bb0-88fe-3f0c0b959670,0.6323948502540588,0.9995460075024619,K
59,7c8fdb71-c0f4-4bb0-88fe-3f0c0b959670,0.660049557685852,0.9995362659190135,K
60,7c8fdb71-c0f4-4bb0-88fe-3f0c0b959670,0.7053430676460266,0.9996509221640727,K
65,d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80,0.5161855816841125,0.9984925068832073,K
67,d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80,0.5192090272903442,0.9988912727871494,K
69,d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80,0.5563190579414368,0.9987472988137964,K
70,d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80,0.5253897309303284,0.9995215908630518,K
72,d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80,0.5865449905395508,0.9990473293291184,K
74,d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80,0.5021838545799255,0.9988612729256245,K
76,d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80,0.5170140266418457,0.9990294297527301,K
79,ab93e569-18c7-45de-bb11-5e96d793b8e8,0.5559780597686768,0.9984538564578509,K
80,d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80,0.5534599423408508,0.9973293031177989,K
80,ab93e569-18c7-45de-bb11-5e96d793b8e8,0.5436854362487793,0.9994358385045308,K
82,bae4e2b4-c60b-4060-bb87-2964f6486dab,0.5446715354919434,0.9987025333552833,K
82,ab93e569-18c7-45de-bb11-5e96d793b8e8,0.518905520439148,0.9987025334107668,K
84,bae4e2b4-c60b-4060-bb87-2964f6486dab,0.5234625339508057,0.9989216568858043,K
85,ab93e569-18c7-45de-bb11-5e96d793b8e8,0.5567803978919983,0.9982897901339408,K
86,0990ed6d-2657-4add-840e-0ca99e6222a7,0.5492589473724365,0.998843923410913,K
86,d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80,0.5313401818275452,0.9964722452001595,K
86,ab93e569-18c7-45de-bb11-5e96d793b8e8,0.5312151312828064,0.9994761409565326,K
86,bae4e2b4-c60b-4060-bb87-2964f6486dab,0.5188047289848328,0.9988439234664043,K
87,ab93e569-18c7-45de-bb11-5e96d793b8e8,0.5095661282539368,0.9992531768724264,K
89,d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80,0.5178226232528687,0.9981972288364598,K
89,bae4e2b4-c60b-4060-bb87-2964f6486dab,0.5159310698509216,0.9981972285869104,K
89,ab93e569-18c7-45de-bb11-5e96d793b8e8,0.5062071681022644,0.9989432705100392,K
90,d29a2ec5-df1c-4ce8-a8e8-ccb3719aef80,0.5033321976661682,0.9994761802414983,K
90,bae4e2b4-c60b-4060-bb87-2964f6486dab,0.5018235445022583,0.9994761799916293,K
99,1b6b0c47-6633-414c-bdc4-17756fb0de2d,0.5569602847099304,0.9966890620891123,K
101,817f3b49-9737-4683-a323-deab7f37e9cc,0.5396037697792053,0.9969374064756615,K
110,ca557e07-103f-495b-832c-f16c4d88e80d,0.5073482394218445,0.9889421459048381,K
113,a2b20fa1-7bf7-4259-8324-73131887457a,0.5644226670265198,0.9537368972288993,K
115,7c8fdb71-c0f4-4bb0-88fe-3f0c0b959670,0.6513713002204895,0.9688828322744264,K
115,2b4d0389-f7df-4a6c-9f72-cf73d74deae6,0.5644201636314392,0.9688828321936862,K
116,7c8fdb71-c0f4-4bb0-88fe-3f0c0b959670,0.5081106424331665,0.999831621066213,K
117,7c8fdb71-c0f4-4bb0-88fe-3f0c0b959670,0.6878663897514343,0.9997407005405841,K
117,d176f5c2-5d8a-4d8c-b307-496fb50e4fdf,0.6722239851951599,0.9997406992909081,K
117,2b4d0389-f7df-4a6c-9f72-cf73d74deae6,0.509464681148529,0.9995723573540825,K
