turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
1,35.41701837727181,0.028235013725540794,51,121
2,39.44606275811322,0.02535107258060429,62,241
3,39.01177026179753,0.02563328947364521,76,394
4,36.99226059309485,0.02703268153843685,65,570
5,36.18194286373481,0.027638095714376375,70,729
6,34.911022277575526,0.028644248571384066,70,880
7,35.38353106022989,0.028261735616431232,73,1049
8,33.21818522113457,0.030103992537309505,67,1218
9,33.79392403679979,0.02959111818180846,77,1380
10,30.533949639760813,0.03275043064516672,62,1566
11,31.986046003227138,0.031263632894766295,76,1719
12,30.411486596284398,0.032882312307685006,65,1739
13,30.104522903483865,0.033217600000041,70,1886
14,31.21645763748847,0.032034384285777505,70,1714
15,30.618207188257166,0.032660305479398695,73,1893
16,29.452772325669795,0.03395266119408536,67,2057
17,31.122624595937133,0.03213096623382283,77,1904
18,28.766251656325817,0.03476295806444062,62,2071
19,31.20315805521663,0.03204803815788182,76,1906
20,29.615821737885266,0.03376573538463652,65,1906
21,28.379894401670093,0.03523621285712579,70,2379
22,29.656915247006477,0.03371894857139393,70,2077
23,29.675182766570767,0.0336981917808609,73,2225
24,27.32687192842137,0.03659401641795481,67,2550
25,31.34800756388015,0.03189995402298619,87,2263
26,27.221348773013922,0.036735872580691414,62,2403
27,30.715097585915007,0.032557278947359394,76,2089
28,29.1026406706935,0.03436114307685505,65,2069
29,26.603027158484448,0.03758970714282311,70,2872
30,28.233714168449293,0.035418648571482796,70,2447
31,28.322719620474913,0.03530734383562111,73,2557
32,25.671842659344012,0.03895318358209168,67,3043
33,29.678295147107214,0.033694657831363724,83,2632
34,26.145082944813925,0.0382481096774779,62,2718
35,30.1943295128441,0.033118801315810596,76,2272
36,28.519948497290844,0.035063176923162805,65,2232
37,25.60407136922953,0.039056288571425415,70,3365
38,27.007803518940822,0.03702633571436828,70,2811
39,27.00240295494811,0.037033741095873575,73,2889
40,27.141848047725954,0.036843474999993,48,1736
41,28.64074805495234,0.03491528915660035,83,2951
42,24.76878637547548,0.040373395161183115,62,3039
43,29.210384876062136,0.03423439999996366,76,2454
44,27.696489763857038,0.036105658461635284,65,2395
45,24.47225751473573,0.04086259714282018,70,3686
46,25.967780216995543,0.038509260000033206,70,3175
47,25.428720388132692,0.03932561232875442,73,3348
48,23.340521168756222,0.0428439447761178,67,3857
49,27.75653214032994,0.03602755542170237,83,3360
50,23.996663689624405,0.04167245967748327,62,3360
51,28.759114226828054,0.034771585526342325,76,2637
52,27.06701417940656,0.03694533846148541,65,2558
53,23.03072571889858,0.043420255714279064,70,4179
54,24.87584200722574,0.04019964428579052,70,3539
55,24.62773824183674,0.040604621917786785,73,3680
56,21.953491822451003,0.0455508402985505,67,4350
57,26.45060537470208,0.037806318072266934,83,3724
58,22.735454323866755,0.043984166129033136,62,3681
59,27.838872707278654,0.03592099473692207,76,2820
60,26.65957057255999,0.03750998153846012,65,2721
61,21.746887725273545,0.04598359142847974,70,4672
62,23.873662759399398,0.041887162857165094,70,3903
63,23.7251447826678,0.0421493739726529,73,4012
64,21.218150487286433,0.04712946119404627,67,4843
65,25.609807309671165,0.03904754096382306,83,4088
66,21.923575970077227,0.045612996774105984,62,4002
67,27.41145909357907,0.03648109342104458,76,3003
68,25.714328213508107,0.03888882461547977,65,2884
69,20.81358829975002,0.048045535714378015,70,5165
70,22.934460258434093,0.04360250857145209,70,4267
71,22.87887949406247,0.043708434246507576,73,4344
72,20.027199327976874,0.04993209402989544,67,5336
73,24.571301105130647,0.04069788554221874,83,4452
74,21.190189366140356,0.04719164999997086,62,4323
75,30.586434992556335,0.032694231944434354,72,1844
76,25.340501290475938,0.03946251846153665,65,3038
77,19.863498041455344,0.05034360000000951,70,5658
78,22.19418005185144,0.04505685714289679,70,4631
79,21.99720719841116,0.045460316438362645,73,4676
80,19.102871557909697,0.05234815074626527,67,5829
81,23.812545803257386,0.041994669879572774,83,4816
82,20.38166776809286,0.049063698387110506,62,4644
83,27.97104561670788,0.035751255555590396,54,1734
84,30.5619085424336,0.032720469620264474,79,2057
85,31.50469000427281,0.03174130581397168,86,2103
86,29.95966541343747,0.03337820987651889,81,2296
87,25.93178707475065,0.038562710588260364,85,3724
88,29.389452111798825,0.03402581294118564,85,2652
89,30.089301745080054,0.03323440365855321,82,2291
90,25.05647025593946,0.0399098512194852,82,4049
91,28.812402175001996,0.03470727619051537,84,2656
92,26.8716293963212,0.0372139696202011,79,3218
93,27.177918282717286,0.036794576744161825,86,3399
94,25.870182573304184,0.03865453972605182,73,3230
95,23.497528626732976,0.04255766705875216,85,4813
96,25.51205929526806,0.03919714941182653,85,3931
97,28.57612023268452,0.034994253658557524,82,2667
98,23.373610720332348,0.04278329146339873,82,4779
99,27.745764899848346,0.03604153655916928,93,3387
100,23.30687845284813,0.04290578860756013,79,4512
101,23.811018260758335,0.0419973639534789,86,4679
102,23.29215832799478,0.04293290410953899,73,4152
103,21.138212150410794,0.0473076905882301,85,5903
104,22.519853436564183,0.044405262352922685,85,5211
105,28.079127117167406,0.035613642682952425,82,3044
106,22.322965341354745,0.0447969158536225,82,5510
107,24.09036704358686,0.04151036794876116,78,4134
108,20.960149979172026,0.047709582278451915,79,5779
109,21.44148725337199,0.04663855581392729,86,5960
110,21.44513538258151,0.046630621917744336,73,5074
111,19.638677446440255,0.05091992588234408,85,6994
112,20.18285380617208,0.04954700705874369,85,6669
113,26.506368219611698,0.03772678292683317,82,3421
114,20.60447757909467,0.04853314024397305,82,6241
115,22.04219010381371,0.04536754266659652,75,4853
116,18.976720008486463,0.052696145569560815,79,7044
117,19.324853437839774,0.05174683488372085,86,7241
