turn,episode_id,similarity_score,decay_score,retrieval_type
13,eb6966ea-c2cd-4228-8aca-2535fd83f769,0.5741125345230103,0.9996341239212052,K
15,eb6966ea-c2cd-4228-8aca-2535fd83f769,0.6365338563919067,0.9991130218201271,K
18,eb6966ea-c2cd-4228-8aca-2535fd83f769,0.5241978168487549,0.9985890900761711,K
18,0c3a5d48-52e1-42be-ac12-4b7a37fedd97,0.5423546433448792,0.9989558335493427,K
20,eb6966ea-c2cd-4228-8aca-2535fd83f769,0.5544868111610413,0.9990586338633682,K
20,0c3a5d48-52e1-42be-ac12-4b7a37fedd97,0.5424630641937256,0.999058633807865,K
21,eb6966ea-c2cd-4228-8aca-2535fd83f769,0.5963162183761597,0.999592358580572,K
21,0c3a5d48-52e1-42be-ac12-4b7a37fedd97,0.5536676645278931,0.9995923585250391,K
22,eb6966ea-c2cd-4228-8aca-2535fd83f769,0.5271010994911194,0.9994824201851127,K
22,0c3a5d48-52e1-42be-ac12-4b7a37fedd97,0.5865262150764465,0.999482420129586,K
22,a05ce050-2496-49bf-9914-bef91b87de67,0.5333432555198669,0.997576377006041,K
23,9066666f-7c46-45f1-a4cb-598e7d2c49ed,0.5639853477478027,0.9957716002959172,K
25,9066666f-7c46-45f1-a4cb-598e7d2c49ed,0.5214939713478088,0.9982487575232825,K
25,0c3a5d48-52e1-42be-ac12-4b7a37fedd97,0.5554142594337463,0.9976796033476533,K
25,a05ce050-2496-49bf-9914-bef91b87de67,0.533575177192688,0.99767960331994,K
27,eb6966ea-c2cd-4228-8aca-2535fd83f769,0.5075883865356445,0.9967308510090226,K
27,0c3a5d48-52e1-42be-ac12-4b7a37fedd97,0.5360870957374573,0.9990490418642165,K
