turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
1,42.72371978155713,0.02340620163957909,122,182
2,33.703502107087196,0.029670507142630715,42,499
3,40.71461342646991,0.024561205813877805,86,621
4,42.55231666323429,0.0235004831326613,249,798
5,46.369149794852525,0.02156606287637844,299,1144
6,43.658918933499294,0.022904827339476436,545,1579
7,43.429139004935884,0.023026014858050635,599,2326
8,42.58398047395139,0.023483009076892183,650,3151
9,41.4834113782132,0.024106021341465497,492,4043
10,44.75390730261772,0.022344417734035674,609,4707
11,41.75222292804166,0.023950820576031633,486,5456
12,42.823858279153214,0.02335146902180935,552,5376
13,42.884634789595744,0.023318375098827015,759,6176
14,39.03610613931618,0.025617309176050866,534,5714
15,38.651293717549144,0.02587235520000104,500,6151
16,40.83266386956847,0.024490197435912922,702,5418
17,46.36779561446682,0.021566692717391086,920,5624
18,42.249765629288284,0.0236687703495042,887,7160
19,43.450144512440325,0.023014883177515953,535,5878
20,39.90914315074962,0.0250569148082854,574,6863
21,39.95251569935363,0.025029712960382575,733,6869
22,39.572394635336096,0.025270141198557944,801,7996
23,39.00670316898009,0.025636619318170056,616,6811
24,43.81633537509511,0.022822538476560794,2048,5515
25,37.36904918917274,0.026760113561833374,671,9960
26,40.25498589157883,0.024841643285961147,633,5595
27,38.44368877174992,0.026012071992811553,557,7066
28,41.29771337444918,0.02421441572159049,776,5532
29,39.969311616197224,0.025019194966439163,596,5691
30,40.081583918144666,0.02494911383847051,607,5508
31,41.77251412981257,0.023939186348525557,901,5549
32,41.046183454960136,0.02436280101650126,787,5874
33,38.92878591027039,0.025687931863710524,499,5766
34,40.204185985930415,0.024873031886529257,599,5412
35,39.994812489569924,0.025003242614546218,589,5521
