turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
1,41.42604191751359,0.02413940491807479,122,182
2,33.007416531208705,0.030296221428129468,42,499
3,37.4253663127754,0.026719845348812075,86,621
4,41.576208497117925,0.024052217269146133,249,798
5,41.46021892688199,0.02411950602006155,299,1144
6,42.371067853162664,0.023601010091733102,545,1579
7,41.888448167439186,0.02387293021700723,599,2326
8,41.29574641931033,0.024215569076925302,650,3151
9,39.45262656103911,0.025346854878035827,492,4043
10,39.71087069302228,0.025182021510692112,609,4707
11,37.70365998502151,0.026522624074089066,486,5456
12,36.374303565792545,0.0274919352941352,425,6126
13,39.18345359914485,0.02552097653846991,780,6734
14,35.95893821837557,0.02780949743084974,506,7833
15,39.11684484195435,0.025564434044727982,984,8558
16,35.80437330848039,0.027929549035372907,622,9887
17,36.46553442286043,0.02742315492771429,761,10753
18,35.61778216497861,0.028075863774113818,726,11629
19,35.07838947681364,0.028507580163022794,736,12599
20,33.653917948465924,0.029714222324167275,654,13596
21,35.675211726551915,0.028030667558890256,934,14379
22,32.09137997175098,0.031161015851617103,593,14735
23,34.2296349005205,0.02921445124688706,802,15206
24,34.04138456599996,0.02937600843059672,771,14769
25,32.68649347559982,0.030593676276303276,666,15222
26,33.05072527905694,0.030256522105239977,665,14796
27,30.748842627362745,0.032521549253698455,536,15304
28,33.601563474416025,0.02976051994608502,742,15093
29,33.647122625413694,0.029720223364499504,749,15371
30,33.78781360345041,0.029596469654309922,781,15383
31,34.02385148551206,0.02939114639698616,791,15328
32,35.30649437415046,0.028323401054853713,948,15222
33,30.899908449485217,0.03236255543069933,534,15055
34,32.414028074874544,0.03085084018839181,637,15057
35,30.371513225736834,0.03292559025845968,503,15092
