turn,episode_id,similarity_score,decay_score,retrieval_type
17,f4e1d2d4-dd47-42a0-805c-bf672c8b743a,0.6393752098083496,0.998764218402184,K
20,f4e1d2d4-dd47-42a0-805c-bf672c8b743a,0.5938755869865417,0.9981739535607559,K
22,f4e1d2d4-dd47-42a0-805c-bf672c8b743a,0.5817050933837891,0.9986137652955366,K
25,613e22c7-d187-4ff9-9fcc-af16e18af2bc,0.5449017286300659,0.9983852282047322,K
29,f4e1d2d4-dd47-42a0-805c-bf672c8b743a,0.5250609517097473,0.9962459845283118,K
45,cb9a742f-9109-4d05-a4b2-3d1c61fbd8ce,0.5025145411491394,0.9924329701961415,K
57,e8ac0bcf-bfce-407e-9029-5af34f7be9ee,0.7075017690658569,0.9995521283244749,K
58,e8ac0bcf-bfce-407e-9029-5af34f7be9ee,0.6323948502540588,0.9995074372377758,K
59,e8ac0bcf-bfce-407e-9029-5af34f7be9ee,0.660049557685852,0.9994973467336137,K
60,e8ac0bcf-bfce-407e-9029-5af34f7be9ee,0.7053430676460266,0.9996253031608455,K
65,10b9fc1f-c78c-4ea7-8c70-086048a1da48,0.5161855816841125,0.9983738858087146,K
67,10b9fc1f-c78c-4ea7-8c70-086048a1da48,0.5192090272903442,0.9988012343997787,K
69,10b9fc1f-c78c-4ea7-8c70-086048a1da48,0.5563190579414368,0.998636569844383,K
70,10b9fc1f-c78c-4ea7-8c70-086048a1da48,0.5253897309303284,0.9994679091661186,K
72,10b9fc1f-c78c-4ea7-8c70-086048a1da48,0.5865449905395508,0.9989673071502078,K
74,10b9fc1f-c78c-4ea7-8c70-086048a1da48,0.5021838545799255,0.9987388315255756,K
76,10b9fc1f-c78c-4ea7-8c70-086048a1da48,0.5170140266418457,0.9989384624689069,K
79,0cc195e4-b423-44b7-9db7-a563b0f2217a,0.5559780597686768,0.9983198976769576,K
80,10b9fc1f-c78c-4ea7-8c70-086048a1da48,0.5534599423408508,0.9970782088753718,K
80,0cc195e4-b423-44b7-9db7-a563b0f2217a,0.5436854362487793,0.9993905261657876,K
82,e06d5871-5b05-452f-a401-6d0e270fd0b8,0.5446715354919434,0.9985990465028515,K
82,0cc195e4-b423-44b7-9db7-a563b0f2217a,0.518905520439148,0.9985990465583292,K
84,e06d5871-5b05-452f-a401-6d0e270fd0b8,0.5234625339508057,0.9988299151670477,K
85,0cc195e4-b423-44b7-9db7-a563b0f2217a,0.5567803978919983,0.998148222298792,K
86,34aa5ce4-f657-437f-a86a-37862b08897e,0.5492589473724365,0.998751885432583,K
86,10b9fc1f-c78c-4ea7-8c70-086048a1da48,0.5313401818275452,0.9961856801525886,K
86,0cc195e4-b423-44b7-9db7-a563b0f2217a,0.5312151312828064,0.9994339927148141,K
86,e06d5871-5b05-452f-a401-6d0e270fd0b8,0.5188047289848328,0.9987518855158123,K
87,0cc195e4-b423-44b7-9db7-a563b0f2217a,0.5095661282539368,0.9991920644169668,K
89,10b9fc1f-c78c-4ea7-8c70-086048a1da48,0.5178226232528687,0.9980513559380342,K
89,e06d5871-5b05-452f-a401-6d0e270fd0b8,0.5159310698509216,0.9980513556607977,K
89,0cc195e4-b423-44b7-9db7-a563b0f2217a,0.5062071681022644,0.9988583762598794,K
90,10b9fc1f-c78c-4ea7-8c70-086048a1da48,0.5033321976661682,0.9994343175031525,K
90,e06d5871-5b05-452f-a401-6d0e270fd0b8,0.5018235445022583,0.9994343172532939,K
99,90f07d8a-b1fb-45ad-9a85-072339c01859,0.5569602847099304,0.9964139917238432,K
101,c69198f0-5d7e-4dfc-9f15-b21ea26fc902,0.5396037697792053,0.9966886754292029,K
110,6d714453-f87a-4b61-9002-0a2045e54ca8,0.5073482394218445,0.9880095394724,K
113,f4e1d2d4-dd47-42a0-805c-bf672c8b743a,0.5644226670265198,0.9498919439875669,K
115,e8ac0bcf-bfce-407e-9029-5af34f7be9ee,0.6513713002204895,0.9662640999422261,K
115,cc7d5f2f-256a-4190-8c6e-e36752866d03,0.5644201636314392,0.966264099861704,K
116,e8ac0bcf-bfce-407e-9029-5af34f7be9ee,0.5081106424331665,0.9998145917180181,K
117,e8ac0bcf-bfce-407e-9029-5af34f7be9ee,0.6878663897514343,0.9997083848057566,K
117,6b5f5a21-0b7d-4b89-a2f0-6503ce25e1e2,0.6722239851951599,0.9997083838060482,K
117,cc7d5f2f-256a-4190-8c6e-e36752866d03,0.509464681148529,0.9995230203465358,K
