turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
1,44.577897189785546,0.02243264180323735,122,182
2,35.95656447006631,0.027811333333374932,42,484
3,40.536622812317994,0.024669050617017036,81,591
4,47.52156233349459,0.021043079202283942,702,746
5,44.955650953694416,0.02224414459107773,379,1562
6,46.50866960803725,0.021501367560666326,783,2096
7,45.26415102601925,0.022092538517405724,688,3169
8,45.40213066434278,0.02202539804558918,921,4091
9,44.96861567567472,0.022237731470594036,1020,5309
10,43.371321837057494,0.023056710232556853,860,6575
11,42.87713302267584,0.023322454872883962,944,7581
12,40.82068492658077,0.024497384152141963,631,7813
13,43.348997411977344,0.02306858427419361,992,7171
14,40.75424302213259,0.024537322395043026,643,7884
15,42.00690031330771,0.023805612709852857,834,8075
16,40.88285517265502,0.02446013116688733,677,8066
17,42.454079762342246,0.023554862232275334,887,7871
18,41.27511402222006,0.024227673834205758,772,8247
19,41.70456539160395,0.02397819017198827,814,8195
20,43.228121255631606,0.023133089548038676,1062,8214
21,42.53359058969269,0.023510829585178108,916,7847
22,40.775322055067605,0.024524637687704513,666,8220
23,41.98833399182867,0.0238161390302985,825,8241
24,42.26896645279223,0.023658018729103357,897,8199
25,42.639383021001734,0.02345249694413864,949,8033
26,42.00370404916011,0.02380742419358122,806,8211
27,42.36555447458165,0.023604081485584634,902,8216
28,42.778679501835995,0.023376130625001677,960,8042
29,42.91118496561873,0.02330394746267714,1005,8227
30,40.27475071867308,0.024829452253725747,599,8005
31,41.901439373849406,0.023865528605780967,832,8253
32,43.32046151915534,0.023083779925978452,1081,8146
33,40.640156056254625,0.02460620472558686,656,8253
34,41.415419452480755,0.024145596331515622,736,8252
35,42.22397141392123,0.023683229372173657,892,8252
