turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
1,41.578073278304586,0.02405113852454052,122,182
2,33.097064944687894,0.03021415952354714,42,499
3,37.725142333668686,0.026507520930080804,86,621
4,43.22683421859821,0.02313377831332726,249,798
5,50.16460281253989,0.019934374916450552,299,1144
6,51.50998009637161,0.019413713578010885,545,1579
7,41.97548753454303,0.023823427879832645,599,2326
8,41.357363955463406,0.024179490769210343,650,3151
9,39.49243804899459,0.025321303252014805,492,4043
10,39.74352725262289,0.02516132988508222,609,4707
11,37.637198041682126,0.026569459259228823,486,5456
12,36.350662093061636,0.027509815294144896,425,6126
13,39.115157174064336,0.025565537051275337,780,6734
14,35.93242531054426,0.027830016798408345,506,7833
15,39.08311194147526,0.02558649888211162,984,8558
16,35.78980948695322,0.027940914308709555,622,9887
17,36.44460075874316,0.02743890670170388,761,10753
18,35.58678705144033,0.028100317079890084,726,11629
19,35.02077295686048,0.028554481114161204,736,12599
20,33.59888905425543,0.029762888837937516,654,13596
21,35.602622646242025,0.028087818415409724,934,14379
22,31.9867033701196,0.03126299038787944,593,14735
23,34.12789977680405,0.029301539401486318,802,15206
24,34.04290206619974,0.02937469896236821,771,14769
25,32.709515398430455,0.030572143543526314,666,15222
26,33.01021724801458,0.030293650977415053,665,14796
27,30.74887755409204,0.03252151231344445,536,15304
28,33.571213280028665,0.029787425067383393,742,15093
29,33.54802246234628,0.029808016288363423,749,15371
30,33.809414770472685,0.029577560179283133,781,15383
31,34.033636135319824,0.029382696460170717,791,15328
32,35.2922931169372,0.028334798101291064,948,15222
33,30.912957049576672,0.03234889494383373,534,15055
34,32.40577969952156,0.030858692778645412,637,15057
35,30.411239278196586,0.032882579721667325,503,15092
36,32.627501188760554,0.030648991297699425,655,14990
37,32.5759838808589,0.030697461162104245,654,15171
38,34.778758983542744,0.028753182379888782,874,15350
39,32.650483340539736,0.03062741796408179,668,15357
40,33.469446965123495,0.029877995923925482,736,15280
41,34.3822591467333,0.02908476711004638,827,15316
42,33.5331779147179,0.029821211772508273,756,15341
43,34.617128500796426,0.02888743357141807,840,15175
44,32.38007133934895,0.030883193230793738,650,15214
45,32.346787741425594,0.030914970846373374,638,15292
46,33.871617431656844,0.02952324322916411,768,15333
47,33.464326670344285,0.029882567483008375,735,15340
48,34.94375721148609,0.028617414949051265,883,15023
49,35.27185534591779,0.028351216293920747,939,15281
50,33.23080780050149,0.030092557665267135,711,15338
51,35.123692149493614,0.028470810976926785,911,15051
52,33.74755341938855,0.029631777675044223,757,15350
53,34.01930597374244,0.02939507351419347,774,15078
54,34.44235317576438,0.02903402084337424,830,15192
55,31.562021360890117,0.03168364879313921,580,15385
56,31.503755641435703,0.03174224722225619,576,15177
57,32.04817727971138,0.031203022601633764,615,15243
58,34.124049673159284,0.02930484539724964,793,15040
59,29.17227931224659,0.034279117832942095,443,15272
60,32.43244185537321,0.030833324374998482,640,15381
61,34.68060497745589,0.02883456043082436,882,15306
62,34.20095231860282,0.02923895190649627,813,15342
63,35.18524750174228,0.028421002295080704,915,15390
64,33.09899991510716,0.030212393201148553,706,15355
65,33.28981017940374,0.03003922205055695,712,15125
66,33.8864791234399,0.029510295134447348,781,15406
67,30.43445456710852,0.032857497011979694,502,15308
68,34.887651756807855,0.02866343676469608,884,15267
69,37.11055287580174,0.026946513121125146,1288,15289
70,34.38293638347149,0.0290841942307382,832,15339
71,34.3854479549869,0.029082069871797917,780,14928
72,34.99603638572803,0.02857466454137694,894,15190
73,32.85512457928776,0.03043665220586049,680,15392
74,34.551245963967794,0.028942516314545145,852,15162
75,36.03606826881026,0.0277499751787715,979,14749
76,34.295020976945004,0.029158751664629536,811,15336
77,35.35015345784584,0.028288420337198097,949,15383
78,34.527929145326084,0.028962061286417064,824,15039
79,34.98283786239896,0.028585445352758032,893,15308
80,34.886152383594876,0.028664668691588,856,15272
81,35.23505025790587,0.02838083081137723,912,15159
82,35.06607106480469,0.028517594633055015,913,15339
83,36.1055643942319,0.02769656192273113,1061,15334
84,36.24651623192345,0.027588858294725398,1079,15386
85,33.435480166433834,0.02990834870688977,696,14818
86,35.32355144647183,0.028309724222247798,900,15225
87,34.29449554521639,0.029159198410763212,818,15155
88,34.36800386020418,0.029096830996284077,813,15216
89,35.382474185656896,0.028262579794529268,876,14831
90,30.962408791405604,0.03229722876979698,504,14832
91,35.69829228392583,0.028012544467015815,985,15046
92,34.58208206709821,0.028916708891608682,821,15086
93,34.73356456608716,0.028790595278446338,826,14675
94,33.47677185610134,0.029871458463751013,703,14876
95,34.624935741256856,0.02888092002459557,814,15369
96,34.10257870547953,0.029323295714271665,770,15255
97,36.07962542674516,0.02771647399805649,1023,15037
98,36.01425091424178,0.027766786053144078,1054,15257
99,36.309333639145976,0.02754112785264326,1113,15345
100,33.82991939493523,0.029559632948747513,780,15356
101,34.0058176576928,0.02940673299098808,779,15302
102,32.03849853989962,0.031212448946527103,617,15408
103,36.13408078463423,0.027674704276004252,1029,15381
104,34.81228394158683,0.02872549246346339,889,15369
105,32.70296671712613,0.03057826553320964,647,15046
106,35.62916047189757,0.028066897641013687,975,15042
107,34.45008915384884,0.029027501076532854,836,15390
108,39.503400384515054,0.025314276499397007,817,15375
109,36.255791386070534,0.027581800362636678,1103,15301
110,35.347717729778694,0.028290369625690138,935,15399
111,34.36765047791195,0.029097130181846405,825,15404
112,10.299041904708826,0.09709641044792622,67,15249
113,9.966857631148537,0.10033252575764588,66,15162
114,15.636747752894022,0.06395191735537985,121,15261
115,16.43283019033926,0.06085379015161324,132,15154
116,20.19650348604876,0.04951352102559609,195,15216
117,33.019212828022894,0.03028539793508692,678,15322
118,17.836161743061233,0.05606587417211711,151,15319
119,32.17177550338457,0.031083146153832786,598,15158
120,35.66195619024147,0.02804108654795667,1011,15323
121,17.018087747531574,0.0587610085713095,140,14872
