turn,episode_id,similarity_score,decay_score,retrieval_type
17,ba92086c-db9a-49fd-936e-e659226d4689,0.6393752098083496,0.9987678732200677,K
20,ba92086c-db9a-49fd-936e-e659226d4689,0.5938755869865417,0.9981754040471996,K
22,ba92086c-db9a-49fd-936e-e659226d4689,0.5817050933837891,0.9986141890407342,K
25,dd4438ee-10dc-4c2f-893c-be7d8bb4d08a,0.5449017286300659,0.9983863044645883,K
29,ba92086c-db9a-49fd-936e-e659226d4689,0.5250609517097473,0.9962467574494547,K
53,dabec690-7a93-4ff2-b8f9-313e1d058c36,0.5240396857261658,0.9993527845621034,K
57,d77a8569-5c33-4856-a4a6-8feb69b36bb7,0.7508904337882996,0.999546789980701,K
58,d77a8569-5c33-4856-a4a6-8feb69b36bb7,0.6299229860305786,0.9995875721828548,K
59,d77a8569-5c33-4856-a4a6-8feb69b36bb7,0.6391162276268005,0.9995955465633517,K
60,d77a8569-5c33-4856-a4a6-8feb69b36bb7,0.7396129369735718,0.9995324276238274,K
79,bb7b3615-ace4-4a4e-8288-e8380f776733,0.5465432405471802,0.9977299177927164,K
82,eb3cc850-8eed-41fb-924e-620029bdd3af,0.5174455046653748,0.9990257052669553,K
84,93a25571-8733-478d-8f15-2621302b7520,0.517459511756897,0.991600558671995,K
102,14346595-72fb-42b4-a099-364d131cd32b,0.595388650894165,0.9995214291349186,K
103,14346595-72fb-42b4-a099-364d131cd32b,0.539534866809845,0.9995847577091759,K
104,14346595-72fb-42b4-a099-364d131cd32b,0.6048303842544556,0.9995348428302679,K
105,14346595-72fb-42b4-a099-364d131cd32b,0.6503093242645264,0.9993636474471115,K
106,14346595-72fb-42b4-a099-364d131cd32b,0.5606573820114136,0.9994442642283594,K
106,66c3c558-70e9-4400-a58a-277905ec95f6,0.5181607007980347,0.9988082585219028,K
107,14346595-72fb-42b4-a099-364d131cd32b,0.578622579574585,0.9994748973591179,K
108,14346595-72fb-42b4-a099-364d131cd32b,0.6055157780647278,0.999486251458443,K
109,14346595-72fb-42b4-a099-364d131cd32b,0.6017445921897888,0.9995274562395434,K
110,66c3c558-70e9-4400-a58a-277905ec95f6,0.5908132791519165,0.9979360315848319,K
110,14346595-72fb-42b4-a099-364d131cd32b,0.5412928462028503,0.9994458512082992,K
111,14346595-72fb-42b4-a099-364d131cd32b,0.7147956490516663,0.9994842786966376,K
111,83a58021-2c50-48e2-a4d6-b09be84afcb2,0.5235665440559387,0.9994842785300568,K
116,19cdf7db-dfd0-405d-8177-4528a4651c5b,0.7269415259361267,0.9671753851950889,K
117,14cd3a77-c649-49f4-b408-6c583663b1b5,0.6626240015029907,0.9998265342413692,K
117,acf42aad-6fe5-43e6-91ee-24d5cd067dcf,0.5906384587287903,0.9687843942581797,K
120,b9a57b30-0e1b-4918-9078-9938435e366e,0.522739827632904,0.9989955424444448,K
