turn,tokens_per_second,time_to_first_token,output_tokens,estimated_tokens
1,42.78062567443788,0.02337506720004603,125,187
2,33.54166165885514,0.02981366904749025,42,504
3,37.865868814742626,0.026409007142882773,84,626
4,44.07746588043809,0.02268732968253076,630,796
5,42.45311730288546,0.023555396247239346,453,1503
6,42.776712987852605,0.023377205263152692,684,2102
7,42.011251166523714,0.023803147305378063,668,2986
8,41.68417826764158,0.023989917555272425,769,3886
9,41.41987030741538,0.02414300171821085,873,4833
10,39.10444083064807,0.025572543137255422,612,5982
11,38.98551937573434,0.02565054964029612,695,6770
12,38.26093421734954,0.026136319471952326,606,6952
13,39.20883522143698,0.0255044556756754,740,6824
14,39.52334131764,0.025301504545459097,792,6957
15,39.62001195568996,0.02523977027362776,804,7038
16,40.33049627953269,0.02479513252375944,947,7060
17,38.75770028157563,0.02580132445255977,822,8322
18,39.91081669762647,0.025055864117645852,850,6955
19,40.02468823281675,0.024984579372190768,892,7131
20,39.745986966319414,0.025159772755105964,980,8230
21,40.382070884870615,0.024763465025134608,995,7147
22,39.00854127779909,0.025635411303347802,867,8274
23,38.60524774075769,0.02590321416184683,692,7124
24,38.58355265111457,0.0259177792424232,660,6922
25,39.22316742319766,0.02549513631090824,862,8086
26,38.10870505123963,0.02624072370487097,637,7139
27,37.66874000261133,0.026547211293254738,549,6866
28,40.31520320458202,0.024804538251374735,915,6763
29,37.89490925807458,0.026388768823530615,680,8228
30,38.287464455403864,0.026118209033266518,631,6900
31,40.24877908833484,0.024845474139855994,901,6868
32,40.66569706616906,0.024590750242713243,1236,8338
33,37.702784099250394,0.02652324022988748,696,8625
34,37.2090657445738,0.02687517087541576,594,8123
35,38.470990751426434,0.025993611821991402,719,7940
36,39.163266524015455,0.025534131566548112,849,8084
37,39.08536325784663,0.025585025100137552,749,7192
38,37.37664219423583,0.02675467728757664,612,8085
39,38.294076150259635,0.02611369957264839,702,7944
40,38.95491690495883,0.02567070037499434,800,8112
41,39.81950958538533,0.025113317828681214,1004,8149
42,38.16381048225363,0.02620283423912833,736,8329
43,39.40584024449853,0.025376949046013824,891,8076
44,39.40569907725342,0.025377039956569144,921,8249
45,37.8423192200461,0.026425441690959388,686,8292
46,37.633107345159196,0.026572347343744696,640,8091
47,38.551530019396715,0.025939307713516494,726,8044
48,39.19246395692148,0.02551510925924824,864,8113
49,38.69275472891923,0.02584463181817843,792,8275
50,38.57154108414401,0.02592585030031585,666,7136
51,38.45695401428629,0.02600309945578405,735,8006
52,39.45077492371666,0.025348044542436332,907,8122
53,37.179288915137214,0.02689669515418997,681,9286
54,37.60217122293482,0.026594208990518783,634,8078
55,30.5531677745105,0.03272983041824773,263,8026
56,37.6682292370123,0.02654757126245301,602,7554
57,36.00485799851318,0.02777402982789975,523,8381
58,35.80295519276019,0.02793065529412535,510,8289
59,37.002953586642825,0.02702486972177745,611,8219
60,38.33843812884145,0.026083483021383556,748,8297
61,39.48684024540856,0.025324892895583807,929,8118
62,37.84951089444781,0.026420420670394743,716,8826
63,39.70642321078199,0.025184842127216767,959,8140
64,37.89516790103672,0.026388588714305244,700,8430
65,38.396969681666086,0.026043721894998487,781,8488
66,39.20613940403683,0.025506209364164933,865,8175
67,39.28312230114481,0.02545622499998829,884,8334
68,39.16584967707436,0.025532447482821945,874,8480
69,38.776804522815645,0.025788612865498398,855,8707
70,39.39651147855873,0.025382958096283294,914,8261
71,40.308336036211344,0.024808764100349896,1156,8415
72,40.383169153766744,0.02476279155289438,1172,8719
73,37.52337430806415,0.026650055290605622,671,8792
74,38.227985035714106,0.026158846694790745,711,8086
75,37.96075889398705,0.026342992846710423,685,8200
76,38.70747583037142,0.025834802671771233,786,8101
77,38.21477486087232,0.026167889347527958,751,8628
78,39.24384515717601,0.0254817028248605,885,8145
79,37.625630810312536,0.026577627496571228,731,9351
80,36.46743687939663,0.027421724299054862,535,8281
81,38.72345080906313,0.02582414477807728,766,7886
82,37.28684184043113,0.026819112336719093,689,9308
83,40.326329659471995,0.02479769442060087,1165,8575
84,38.784397763822696,0.025783563949851502,957,9771
85,38.65578925091431,0.02586934633539651,805,8343
86,40.401607801244225,0.024751490210971346,1185,8667
87,37.03338463766011,0.02700266286174331,622,8605
88,38.31214348487648,0.026101384810138455,711,8053
89,38.06743580096089,0.026269171509964384,702,8213
90,34.505017241672384,0.028981292575396264,431,8583
91,38.93829366547789,0.025681659514694782,783,7785
92,36.407441508607604,0.027466912218030364,532,8132
93,36.464315760160254,0.02742407142855449,525,7877
94,38.33600594622775,0.026085137857153315,700,7860
95,38.03069219405347,0.02629455164521989,699,7964
96,39.17010316334259,0.025529674911243323,845,8035
97,38.87954768307221,0.02572046383233493,835,8169
98,37.46972666496612,0.02668821176469888,629,8234
99,39.67260239853302,0.02520631215352228,938,8040
100,30.844886448163127,0.032420284693884874,294,8728
101,38.53225738267775,0.025952281748474772,652,6889
102,35.909560929488734,0.027847736761905252,525,8441
103,37.13185041021334,0.02693105754096607,610,8241
104,39.049225214228706,0.025608702721088082,882,8305
105,38.0052090102056,0.026312182620321034,748,8636
106,37.13791081907675,0.02692666275363898,690,9337
107,37.57350481919335,0.026614498828684687,683,8420
108,37.02288376058502,0.02701032168284555,618,8451
109,38.2132670614046,0.02616892186666761,750,8380
110,37.05252654409377,0.02698871286982187,676,9304
111,37.99122300877952,0.026321869126690305,813,9361
112,12.756543195483141,0.07839114285710895,49,8248
113,14.558802761678466,0.06868696666680518,54,7207
114,19.889673989701524,0.0502773449438025,89,7215
115,20.230878962020345,0.04942938969074508,97,7756
116,25.371546130238695,0.03941423178811185,151,7421
117,27.545445020389813,0.03630364291663379,240,10006
118,26.610783266932664,0.037578751063770045,188,8271
119,31.308443185701453,0.03194026589149279,258,7089
120,36.82689891254691,0.02715406481481666,540,7644
121,23.89642848344246,0.04184725766416884,137,7676
