turn,n_count,episode_id,decay_score,topic_label,n_total_in_store
2,1,d18303a8-fb1a-4f0b-b2a8-9cb59cf733b7,1.0,topic_1,1
3,2,cde42767-af3d-4f33-8090-e82463f1d3a0,1.0,topic_1,2
3,2,d18303a8-fb1a-4f0b-b2a8-9cb59cf733b7,0.9999620250543998,topic_1,2
4,3,78000056-9eb9-4070-84b2-59508e2a423b,1.0,topic_2,3
4,3,d18303a8-fb1a-4f0b-b2a8-9cb59cf733b7,0.9999369091292016,topic_1,3
4,3,cde42767-af3d-4f33-8090-e82463f1d3a0,0.9999369089347694,topic_1,3
5,4,ff2c8fb9-3add-4c19-bd7d-3d434cd860a8,1.0,topic_2,4
5,4,d18303a8-fb1a-4f0b-b2a8-9cb59cf733b7,0.9996258819162962,topic_1,4
5,4,cde42767-af3d-4f33-8090-e82463f1d3a0,0.9996258817496919,topic_1,4
5,4,78000056-9eb9-4070-84b2-59508e2a423b,0.9996258817219246,topic_2,4
6,5,94312111-00e7-4aa0-b001-5d9d3dddf19a,1.0,topic_2,5
6,5,d18303a8-fb1a-4f0b-b2a8-9cb59cf733b7,0.9997193872124687,topic_1,5
6,5,cde42767-af3d-4f33-8090-e82463f1d3a0,0.9997193870180787,topic_1,5
6,5,78000056-9eb9-4070-84b2-59508e2a423b,0.9997193870180787,topic_2,5
6,5,ff2c8fb9-3add-4c19-bd7d-3d434cd860a8,0.9997193869903087,topic_2,5
7,6,716a12a2-1b6d-4567-bbf3-d1ea334dc0e8,1.0,topic_2,6
7,6,d18303a8-fb1a-4f0b-b2a8-9cb59cf733b7,0.9995874457072685,topic_1,6
7,6,cde42767-af3d-4f33-8090-e82463f1d3a0,0.9995874455129043,topic_1,6
7,6,78000056-9eb9-4070-84b2-59508e2a423b,0.999587445485138,topic_2,6
7,6,ff2c8fb9-3add-4c19-bd7d-3d434cd860a8,0.9995874454573717,topic_2,6
7,6,94312111-00e7-4aa0-b001-5d9d3dddf19a,0.9995874454573717,topic_2,6
8,7,6b9294e4-593b-43cd-9980-3fd9929755b1,1.0,topic_2,7
8,7,d18303a8-fb1a-4f0b-b2a8-9cb59cf733b7,0.9995863792313319,topic_1,7
8,7,cde42767-af3d-4f33-8090-e82463f1d3a0,0.9995863790647341,topic_1,7
8,7,78000056-9eb9-4070-84b2-59508e2a423b,0.9995863790369678,topic_2,7
8,7,ff2c8fb9-3add-4c19-bd7d-3d434cd860a8,0.9995863790369678,topic_2,7
8,7,94312111-00e7-4aa0-b001-5d9d3dddf19a,0.9995863790092016,topic_2,7
8,7,716a12a2-1b6d-4567-bbf3-d1ea334dc0e8,0.9995863790092016,topic_2,7
9,8,262d4f8f-4864-41dc-a0e9-03f77dd1457a,1.0,topic_2,8
9,8,d18303a8-fb1a-4f0b-b2a8-9cb59cf733b7,0.9995210123900985,topic_1,8
9,8,cde42767-af3d-4f33-8090-e82463f1d3a0,0.9995210121957472,topic_1,8
9,8,78000056-9eb9-4070-84b2-59508e2a423b,0.9995210121679827,topic_2,8
9,8,ff2c8fb9-3add-4c19-bd7d-3d434cd860a8,0.9995210121679827,topic_2,8
9,8,94312111-00e7-4aa0-b001-5d9d3dddf19a,0.9995210121402183,topic_2,8
9,8,716a12a2-1b6d-4567-bbf3-d1ea334dc0e8,0.9995210121124538,topic_2,8
9,8,6b9294e4-593b-43cd-9980-3fd9929755b1,0.9995210120846894,topic_2,8
10,9,54d5231a-cd21-4e63-a9e2-8e0f7614eabc,1.0,topic_2,9
10,9,d18303a8-fb1a-4f0b-b2a8-9cb59cf733b7,0.9994519711948946,topic_1,9
10,9,cde42767-af3d-4f33-8090-e82463f1d3a0,0.9994519710283193,topic_1,9
10,9,78000056-9eb9-4070-84b2-59508e2a423b,0.9994519710005567,topic_2,9
10,9,ff2c8fb9-3add-4c19-bd7d-3d434cd860a8,0.9994519710005567,topic_2,9
10,9,94312111-00e7-4aa0-b001-5d9d3dddf19a,0.9994519709727941,topic_2,9
10,9,716a12a2-1b6d-4567-bbf3-d1ea334dc0e8,0.9994519709727941,topic_2,9
10,9,6b9294e4-593b-43cd-9980-3fd9929755b1,0.9994519709450316,topic_2,9
10,9,262d4f8f-4864-41dc-a0e9-03f77dd1457a,0.9994519709450316,topic_2,9
