turn,episode_id,similarity_score,decay_score,retrieval_type
2,4116c946-5b54-4c74-89c5-59a5afc99c4d,0.5988322496414185,0.0,K
4,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.6533405184745789,0.0,K
5,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.7040148973464966,0.0,K
6,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5498049259185791,0.0,K
6,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.5567936897277832,0.0,K
7,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5990526676177979,0.0,K
7,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.5808778405189514,0.0,K
8,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.6200116276741028,0.0,K
8,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.6883072853088379,0.0,K
9,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5355225801467896,0.0,K
9,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.5699574947357178,0.0,K
11,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.6318959593772888,0.0,K
11,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.5620133876800537,0.0,K
12,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5371335744857788,0.0,K
12,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.5654281973838806,0.0,K
12,ac89dadb-7034-43bc-aeab-3da2a8c2cb5f,0.4924602508544922,0.0,K
13,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.6074927449226379,0.0,K
13,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.5662235021591187,0.0,K
14,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.5967482924461365,0.0,K
15,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5901889801025391,0.0,K
15,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.5567672848701477,0.0,K
16,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.5287456512451172,0.0,K
17,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.599096417427063,0.0,K
17,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.7180216312408447,0.0,K
18,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5410023927688599,0.0,K
18,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.5840768814086914,0.0,K
18,e68a8f72-00d9-4c56-8576-65e68a99cc68,0.5041438341140747,0.0,K
18,26b9aa89-be24-488b-89cc-5e1ff03b51a9,0.5223498344421387,0.0,K
19,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5717872977256775,0.0,K
20,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.6663818955421448,0.0,K
20,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.6765193939208984,0.0,K
20,e68a8f72-00d9-4c56-8576-65e68a99cc68,0.4806780517101288,0.0,K
20,26b9aa89-be24-488b-89cc-5e1ff03b51a9,0.5256052613258362,0.0,K
21,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5714995265007019,0.0,K
21,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.4986870288848877,0.0,K
21,26b9aa89-be24-488b-89cc-5e1ff03b51a9,0.48611074686050415,0.0,K
22,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.6027359366416931,0.0,K
22,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.652211606502533,0.0,K
22,26b9aa89-be24-488b-89cc-5e1ff03b51a9,0.6050889492034912,0.0,K
22,39dce601-ecd3-49cf-8a34-e172e30a924e,0.5272817015647888,0.0,K
23,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.55860435962677,0.0,K
23,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.579253077507019,0.0,K
24,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5174954533576965,0.0,K
25,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5525622963905334,0.0,K
25,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.5985155701637268,0.0,K
25,26b9aa89-be24-488b-89cc-5e1ff03b51a9,0.5360912680625916,0.0,K
25,39dce601-ecd3-49cf-8a34-e172e30a924e,0.6044213771820068,0.0,K
26,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5287073850631714,0.0,K
26,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.553794801235199,0.0,K
27,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5185453295707703,0.0,K
28,39dce601-ecd3-49cf-8a34-e172e30a924e,0.5157266855239868,0.0,K
29,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.5511247515678406,0.0,K
29,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.6219735741615295,0.0,K
30,ba9d2b18-1675-4e36-b61a-39875d87dd31,0.6101893186569214,0.0,K
30,05634b56-c506-49ea-aadc-9c5cf1cf049f,0.6047910451889038,0.0,K
